paper,figure_panel_series,target_entity,target_entity_class,quantity,species,value,unit,source_evidence,evidence_locator,source_kind,assertion_status,evidence_kind,expected_scope,bound_at_scope,mention_recovered,assertion_created,applicability_resolved,binding_status,resolved_output_status,inherited_by_case,recipe_status,kb_status,kg_status,canonical_status,first_missing_stage
10.3762_bjnano.5.25,F5b/30 cycles,10.3762_bjnano.5.25-E026,SimulationRun,cycle_number,,30,cycles,30 cycles,series label '30 cycles' (axis 'cycle_number'),series_label,direct,experimental_condition,series,series,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5b/30 cycles,10.3762_bjnano.5.25-E026,SimulationRun,pulse_time,,50,ms,exposure time (50 ms,document.md near Fig 5,body,direct,experimental_condition,figure,figure,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5b/30 cycles,10.3762_bjnano.5.25-E026,SimulationRun,flow_rate,,250,sccm,250 sccm,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5b/30 cycles,10.3762_bjnano.5.25-E026,SimulationRun,purge_time,,0.2,s,purge and two sequential 0.2 s,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5b/30 cycles,10.3762_bjnano.5.25-E026,SimulationRun,deposition_temperature,,200 °C; 225 °C,,"2 distinct deposition_temperature values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F5b/30 cycles,10.3762_bjnano.5.25-E026,SimulationRun,flow_rate,Ar,400 sccm; 600 sccm,,"2 distinct flow_rate values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F5b/40 cycles,10.3762_bjnano.5.25-E027,SimulationRun,cycle_number,,40,cycles,40 cycles,series label '40 cycles' (axis 'cycle_number'),series_label,direct,experimental_condition,series,series,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5b/40 cycles,10.3762_bjnano.5.25-E027,SimulationRun,pulse_time,,50,ms,exposure time (50 ms,document.md near Fig 5,body,direct,experimental_condition,figure,figure,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5b/40 cycles,10.3762_bjnano.5.25-E027,SimulationRun,flow_rate,,250,sccm,250 sccm,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5b/40 cycles,10.3762_bjnano.5.25-E027,SimulationRun,purge_time,,0.2,s,purge and two sequential 0.2 s,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5b/40 cycles,10.3762_bjnano.5.25-E027,SimulationRun,deposition_temperature,,200 °C; 225 °C,,"2 distinct deposition_temperature values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F5b/40 cycles,10.3762_bjnano.5.25-E027,SimulationRun,flow_rate,Ar,400 sccm; 600 sccm,,"2 distinct flow_rate values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F5b/50 cycles,10.3762_bjnano.5.25-E028,SimulationRun,cycle_number,,50,cycles,50 cycles,series label '50 cycles' (axis 'cycle_number'),series_label,direct,experimental_condition,series,series,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5b/50 cycles,10.3762_bjnano.5.25-E028,SimulationRun,pulse_time,,50,ms,exposure time (50 ms,document.md near Fig 5,body,direct,experimental_condition,figure,figure,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5b/50 cycles,10.3762_bjnano.5.25-E028,SimulationRun,flow_rate,,250,sccm,250 sccm,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5b/50 cycles,10.3762_bjnano.5.25-E028,SimulationRun,purge_time,,0.2,s,purge and two sequential 0.2 s,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5b/50 cycles,10.3762_bjnano.5.25-E028,SimulationRun,deposition_temperature,,200 °C; 225 °C,,"2 distinct deposition_temperature values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F5b/50 cycles,10.3762_bjnano.5.25-E028,SimulationRun,flow_rate,Ar,400 sccm; 600 sccm,,"2 distinct flow_rate values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F5b/60 cycles,10.3762_bjnano.5.25-E029,SimulationRun,cycle_number,,60,cycles,60 cycles,series label '60 cycles' (axis 'cycle_number'),series_label,direct,experimental_condition,series,series,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5b/60 cycles,10.3762_bjnano.5.25-E029,SimulationRun,pulse_time,,50,ms,exposure time (50 ms,document.md near Fig 5,body,direct,experimental_condition,figure,figure,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5b/60 cycles,10.3762_bjnano.5.25-E029,SimulationRun,flow_rate,,250,sccm,250 sccm,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5b/60 cycles,10.3762_bjnano.5.25-E029,SimulationRun,purge_time,,0.2,s,purge and two sequential 0.2 s,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5b/60 cycles,10.3762_bjnano.5.25-E029,SimulationRun,deposition_temperature,,200 °C; 225 °C,,"2 distinct deposition_temperature values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F5b/60 cycles,10.3762_bjnano.5.25-E029,SimulationRun,flow_rate,Ar,400 sccm; 600 sccm,,"2 distinct flow_rate values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F5b/70 cycles,10.3762_bjnano.5.25-E030,SimulationRun,cycle_number,,70,cycles,70 cycles,series label '70 cycles' (axis 'cycle_number'),series_label,direct,experimental_condition,series,series,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5b/70 cycles,10.3762_bjnano.5.25-E030,SimulationRun,pulse_time,,50,ms,exposure time (50 ms,document.md near Fig 5,body,direct,experimental_condition,figure,figure,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5b/70 cycles,10.3762_bjnano.5.25-E030,SimulationRun,flow_rate,,250,sccm,250 sccm,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5b/70 cycles,10.3762_bjnano.5.25-E030,SimulationRun,purge_time,,0.2,s,purge and two sequential 0.2 s,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5b/70 cycles,10.3762_bjnano.5.25-E030,SimulationRun,deposition_temperature,,200 °C; 225 °C,,"2 distinct deposition_temperature values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F5b/70 cycles,10.3762_bjnano.5.25-E030,SimulationRun,flow_rate,Ar,400 sccm; 600 sccm,,"2 distinct flow_rate values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F5b/80 cycles,10.3762_bjnano.5.25-E031,SimulationRun,cycle_number,,80,cycles,80 cycles,series label '80 cycles' (axis 'cycle_number'),series_label,direct,experimental_condition,series,series,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5b/80 cycles,10.3762_bjnano.5.25-E031,SimulationRun,pulse_time,,50,ms,exposure time (50 ms,document.md near Fig 5,body,direct,experimental_condition,figure,figure,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5b/80 cycles,10.3762_bjnano.5.25-E031,SimulationRun,flow_rate,,250,sccm,250 sccm,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5b/80 cycles,10.3762_bjnano.5.25-E031,SimulationRun,purge_time,,0.2,s,purge and two sequential 0.2 s,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5b/80 cycles,10.3762_bjnano.5.25-E031,SimulationRun,deposition_temperature,,200 °C; 225 °C,,"2 distinct deposition_temperature values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F5b/80 cycles,10.3762_bjnano.5.25-E031,SimulationRun,flow_rate,Ar,400 sccm; 600 sccm,,"2 distinct flow_rate values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F5b/90 cycles,10.3762_bjnano.5.25-E032,SimulationRun,cycle_number,,90,cycles,90 cycles,series label '90 cycles' (axis 'cycle_number'),series_label,direct,experimental_condition,series,series,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5b/90 cycles,10.3762_bjnano.5.25-E032,SimulationRun,pulse_time,,50,ms,exposure time (50 ms,document.md near Fig 5,body,direct,experimental_condition,figure,figure,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5b/90 cycles,10.3762_bjnano.5.25-E032,SimulationRun,flow_rate,,250,sccm,250 sccm,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5b/90 cycles,10.3762_bjnano.5.25-E032,SimulationRun,purge_time,,0.2,s,purge and two sequential 0.2 s,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5b/90 cycles,10.3762_bjnano.5.25-E032,SimulationRun,deposition_temperature,,200 °C; 225 °C,,"2 distinct deposition_temperature values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F5b/90 cycles,10.3762_bjnano.5.25-E032,SimulationRun,flow_rate,Ar,400 sccm; 600 sccm,,"2 distinct flow_rate values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F5b/100 cycles,10.3762_bjnano.5.25-E033,SimulationRun,cycle_number,,100,cycles,100 cycles,series label '100 cycles' (axis 'cycle_number'),series_label,direct,experimental_condition,series,series,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5b/100 cycles,10.3762_bjnano.5.25-E033,SimulationRun,pulse_time,,50,ms,exposure time (50 ms,document.md near Fig 5,body,direct,experimental_condition,figure,figure,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5b/100 cycles,10.3762_bjnano.5.25-E033,SimulationRun,flow_rate,,250,sccm,250 sccm,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5b/100 cycles,10.3762_bjnano.5.25-E033,SimulationRun,purge_time,,0.2,s,purge and two sequential 0.2 s,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5b/100 cycles,10.3762_bjnano.5.25-E033,SimulationRun,deposition_temperature,,200 °C; 225 °C,,"2 distinct deposition_temperature values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F5b/100 cycles,10.3762_bjnano.5.25-E033,SimulationRun,flow_rate,Ar,400 sccm; 600 sccm,,"2 distinct flow_rate values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F6b/400 cycles,10.3762_bjnano.5.25-E034,ExperimentalProfile,cycle_number,,400,cycles,400 cycles,series label '400 cycles' (axis 'number of cycles'),series_label,direct,experimental_condition,series,series,True,True,True,bound,present,True,present,present,present,present,
10.3762_bjnano.5.25,F6b/400 cycles,10.3762_bjnano.5.25-E034,ExperimentalProfile,purge_time,,0.2,s,purge and two sequential 0.2 s,document.md near Fig 6,body,direct,experimental_condition,figure,figure,True,True,True,bound,present,True,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F6b/400 cycles,10.3762_bjnano.5.25-E034,ExperimentalProfile,flow_rate,,250,sccm,250 sccm,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,present,True,present,present,present,present,
